,Unnamed: 0,Unnamed: 0.1,REGISTO,listing_url,first_review,LATITUDE,LONGITUDE,bigOwner
659,659,195,19596.0,https://www.airbnb.com/rooms/8105787,2016-03-03,41.1444074,-8.6028621,False
660,660,3113,66507.0,https://www.airbnb.com/rooms/11527821,2016-06-03,41.1463583,-8.6030269,False
661,661,295,23046.0,https://www.airbnb.com/rooms/9970652,2016-06-03,41.151373,-8.6044148,True
662,662,821,36115.0,https://www.airbnb.com/rooms/10525747,2016-07-03,41.16289570000001,-8.6162987,False
663,663,1351,45783.0,https://www.airbnb.com/rooms/10134129,2016-08-03,41.150088200000006,-8.606837800000001,False
664,664,1350,4573.0,https://www.airbnb.com/rooms/10957645,2016-09-03,41.1497021,-8.6743545,False
665,665,3181,67599.0,https://www.airbnb.com/rooms/10803366,2016-09-03,41.144826,-8.6082499,False
666,666,337,24169.0,https://www.airbnb.com/rooms/11410267,2016-09-03,41.15114000000001,-8.600641699999999,True
667,667,390,26221.0,https://www.airbnb.com/rooms/11579199,2016-09-03,41.1500071,-8.602086,True
668,668,354,24508.0,https://www.airbnb.com/rooms/11517974,2016-12-03,41.1438398,-8.614040800000001,False
669,669,774,35185.0,https://www.airbnb.com/rooms/11637057,2016-12-03,41.1581685,-8.613388800000001,False
670,670,1927,53190.0,https://www.airbnb.com/rooms/11545553,2016-03-13,41.1474786,-8.6141093,False
671,671,397,26378.0,https://www.airbnb.com/rooms/11052120,2016-03-13,41.1522042,-8.606629199999999,False
672,672,2511,58776.0,https://www.airbnb.com/rooms/11703559,2016-03-13,41.144849,-8.6116105,False
673,673,309,23296.0,https://www.airbnb.com/rooms/10628126,2016-03-15,41.1419595,-8.6169188,False
674,674,817,36055.0,https://www.airbnb.com/rooms/11123370,2016-03-16,41.1485502,-8.6031734,True
675,675,1674,5018.0,https://www.airbnb.com/rooms/4410912,2016-03-17,41.1609113,-8.6247814,True
676,676,649,32273.0,https://www.airbnb.com/rooms/9043503,2016-03-17,41.1540922,-8.618504699999999,True
677,677,598,31641.0,https://www.airbnb.com/rooms/11814438,2016-03-19,41.149706,-8.605587,False
678,678,364,24844.0,https://www.airbnb.com/rooms/11447743,2016-03-22,41.1440006,-8.615631800000001,True
679,679,3103,66454.0,https://www.airbnb.com/rooms/11526714,2016-03-23,41.1622196,-8.6113127,False
680,680,349,24350.0,https://www.airbnb.com/rooms/11413023,2016-03-23,41.1435796,-8.618002699999998,False
681,681,2763,61718.0,https://www.airbnb.com/rooms/11468257,2016-03-23,41.1499915,-8.6063744,True
682,682,1419,46642.0,https://www.airbnb.com/rooms/11460620,2016-03-23,41.1429515,-8.6137181,True
683,683,2731,61433.0,https://www.airbnb.com/rooms/11460459,2016-03-24,41.1429515,-8.6137181,False
684,684,382,25750.0,https://www.airbnb.com/rooms/10453288,2016-03-24,41.1438398,-8.614040800000001,False
685,685,385,25995.0,https://www.airbnb.com/rooms/11029340,2016-03-24,41.1522042,-8.606629199999999,True
686,686,1260,44469.0,https://www.airbnb.com/rooms/10962358,2016-03-25,41.1689355,-8.6647674,True
687,687,373,25216.0,https://www.airbnb.com/rooms/11549432,2016-03-25,41.1679712,-8.6328004,True
688,688,758,34666.0,https://www.airbnb.com/rooms/11890668,2016-03-26,41.1447114,-8.6113254,True
689,689,989,39120.0,https://www.airbnb.com/rooms/9837190,2016-03-26,41.1502966,-8.6012339,True
690,690,3040,65559.0,https://www.airbnb.com/rooms/12005622,2016-03-26,41.1462487,-8.6080221,True
691,691,4941,94270.0,https://www.airbnb.com/rooms/5577090,2016-03-26,41.1434428,-8.598787699999999,True
692,692,3808,76689.0,https://www.airbnb.com/rooms/11524730,2016-03-27,41.1582649,-8.636064300000001,True
693,693,253,21140.0,https://www.airbnb.com/rooms/8298268,2016-03-27,41.1597963,-8.620760800000001,False
694,694,3077,66044.0,https://www.airbnb.com/rooms/11701015,2016-03-27,41.14100379999999,-8.6094725,True
695,695,353,24483.0,https://www.airbnb.com/rooms/11668972,2016-03-27,41.1443047,-8.6131086,False
696,696,451,27949.0,https://www.airbnb.com/rooms/11852643,2016-03-27,41.150482200000006,-8.5981534,False
697,697,338,24173.0,https://www.airbnb.com/rooms/11033418,2016-03-27,41.1483446,-8.6254315,True
698,698,410,26768.0,https://www.airbnb.com/rooms/11766016,2016-03-27,41.1579352,-8.613993800000001,True
699,699,389,26181.0,https://www.airbnb.com/rooms/11770808,2016-03-27,41.1526693,-8.603860699999998,True
700,700,963,38531.0,https://www.airbnb.com/rooms/11926951,2016-03-28,41.146553,-8.614440400000001,True
701,701,463,28224.0,https://www.airbnb.com/rooms/11124673,2016-03-28,41.1498746,-8.602041,True
702,702,328,23899.0,https://www.airbnb.com/rooms/11902920,2016-03-28,41.1536282,-8.6209221,True
703,703,391,26227.0,https://www.airbnb.com/rooms/10593438,2016-03-28,41.1465682,-8.6165796,False
704,704,2628,60104.0,https://www.airbnb.com/rooms/10977258,2016-03-30,41.1572955,-8.610165199999999,True
705,705,1116,41548.0,https://www.airbnb.com/rooms/11541086,2016-03-30,41.145248,-8.610412199999999,False
706,706,5035,9618.0,https://www.airbnb.com/rooms/10560325,2016-03-30,,,True
707,707,1656,50052.0,https://www.airbnb.com/rooms/9982731,2016-03-30,41.14395089999999,-8.612498599999999,True
708,708,757,34661.0,https://www.airbnb.com/rooms/5326623,2016-03-30,41.153986,-8.5791255,True
709,709,386,25997.0,https://www.airbnb.com/rooms/11884867,2016-03-30,41.1538021,-8.6263541,False
710,710,496,29342.0,https://www.airbnb.com/rooms/11523343,2016-03-30,41.1510375,-8.6150275,True
711,711,2659,60451.0,https://www.airbnb.com/rooms/11495401,2016-03-30,41.1469294,-8.6150402,False
712,712,610,31776.0,https://www.airbnb.com/rooms/11934694,2016-03-31,41.1427523,-8.6185259,False
713,713,2660,60458.0,https://www.airbnb.com/rooms/11809392,2016-03-31,41.1557489,-8.6023343,True
714,714,1454,47348.0,https://www.airbnb.com/rooms/11088694,2016-02-04,41.1680623,-8.610276800000001,True
715,715,88,15410.0,https://www.airbnb.com/rooms/5577920,2016-02-04,41.1513665,-8.5973715,True
716,716,1905,52918.0,https://www.airbnb.com/rooms/11136226,2016-05-04,41.1462487,-8.6080221,True
717,717,367,25168.0,https://www.airbnb.com/rooms/11893869,2016-06-04,41.1588301,-8.6336806,False
718,718,3299,69692.0,https://www.airbnb.com/rooms/10288807,2016-07-04,41.1474569,-8.587255099999998,True
719,719,468,28385.0,https://www.airbnb.com/rooms/12033025,2016-11-04,41.1456459,-8.611057699999998,False
720,720,321,23605.0,https://www.airbnb.com/rooms/9689084,2016-11-04,41.150704,-8.621224900000001,True
721,721,1343,45664.0,https://www.airbnb.com/rooms/10921917,2016-12-04,41.1527962,-8.610180999999999,True
722,722,394,26341.0,https://www.airbnb.com/rooms/5904279,2016-04-15,41.1472717,-8.6304145,True
723,723,411,26787.0,https://www.airbnb.com/rooms/12320476,2016-04-17,41.14818070000001,-8.6136339,True
724,724,1220,43834.0,https://www.airbnb.com/rooms/12401086,2016-04-17,41.14565,-8.61352,True
725,725,664,32592.0,https://www.airbnb.com/rooms/12250757,2016-04-17,41.1590903,-8.6085223,True
726,726,433,27315.0,https://www.airbnb.com/rooms/12025856,2016-04-17,41.1564714,-8.620032,False
727,727,325,23623.0,https://www.airbnb.com/rooms/9690400,2016-04-18,41.150704,-8.621224900000001,True
728,728,3710,75439.0,https://www.airbnb.com/rooms/7790054,2016-04-18,41.2068589,-8.5981439,True
729,729,900,37703.0,https://www.airbnb.com/rooms/9678477,2016-04-18,41.15975020000001,-8.6100312,False
730,730,3007,65002.0,https://www.airbnb.com/rooms/12481164,2016-04-24,41.14981450000001,-8.5901393,False
731,731,2923,64127.0,https://www.airbnb.com/rooms/12404716,2016-04-24,41.1413998,-8.6076111,True
732,732,1883,52788.0,https://www.airbnb.com/rooms/12270893,2016-04-24,41.1485312,-8.6271775,True
733,733,476,28712.0,https://www.airbnb.com/rooms/12333912,2016-04-25,41.14938220000001,-8.658555900000001,True
734,734,395,26347.0,https://www.airbnb.com/rooms/12200176,2016-04-25,41.1571555,-8.5952604,True
735,735,322,23606.0,https://www.airbnb.com/rooms/9689200,2016-04-25,41.150704,-8.621224900000001,False
736,736,1951,5345.0,https://www.airbnb.com/rooms/5575975,2016-04-25,41.1513002,-8.597403199999999,True
737,737,600,31679.0,https://www.airbnb.com/rooms/12468468,2016-04-25,41.1505148,-8.614379699999999,True
738,738,703,33806.0,https://www.airbnb.com/rooms/10097660,2016-04-26,41.1498746,-8.602041,True
739,739,344,24324.0,https://www.airbnb.com/rooms/10751577,2016-04-26,41.15475900000001,-8.6188174,True
740,740,469,28458.0,https://www.airbnb.com/rooms/10898353,2016-04-26,41.1504835,-8.6041522,False
741,741,396,26350.0,https://www.airbnb.com/rooms/12267039,2016-04-28,41.1571555,-8.5952604,True
742,742,434,27386.0,https://www.airbnb.com/rooms/12397377,2016-04-29,41.14393070000001,-8.6159219,True
743,743,763,34743.0,https://www.airbnb.com/rooms/12588102,2016-04-29,41.1511244,-8.6119954,True
744,744,910,37850.0,https://www.airbnb.com/rooms/8287483,2016-01-05,41.1698756,-8.658387800000002,False
745,745,452,27952.0,https://www.airbnb.com/rooms/12568262,2016-02-05,41.1429352,-8.6101342,True
746,746,689,33528.0,https://www.airbnb.com/rooms/12523975,2016-02-05,41.1487167,-8.6074698,True
747,747,782,35374.0,https://www.airbnb.com/rooms/12737744,2016-02-05,41.1585855,-8.632254099999999,True
748,748,470,28514.0,https://www.airbnb.com/rooms/12666874,2016-02-05,41.15524600000001,-8.608311099999998,True
749,749,448,27849.0,https://www.airbnb.com/rooms/12336196,2016-02-05,41.1426396,-8.6101147,True
750,750,505,29585.0,https://www.airbnb.com/rooms/12642136,2016-02-05,41.15053320000001,-8.612126199999999,True
751,751,412,26791.0,https://www.airbnb.com/rooms/12422780,2016-02-05,41.1453794,-8.612988,False
752,752,450,27934.0,https://www.airbnb.com/rooms/12207571,2016-03-05,41.1498746,-8.602041,True
753,753,5023,95831.0,https://www.airbnb.com/rooms/5804599,2016-03-05,41.1578084,-8.6278088,True
754,754,783,35384.0,https://www.airbnb.com/rooms/12747791,2016-04-05,,,False
755,755,778,35354.0,https://www.airbnb.com/rooms/12733822,2016-04-05,,,True
756,756,92,15543.0,https://www.airbnb.com/rooms/3486981,2016-05-05,41.1579442,-8.629141,True
757,757,323,23617.0,https://www.airbnb.com/rooms/9690065,2016-06-05,41.150704,-8.621224900000001,True
758,758,2996,64814.0,https://www.airbnb.com/rooms/12581888,2016-06-05,41.1496999,-8.615869199999999,True
759,759,907,37781.0,https://www.airbnb.com/rooms/12819439,2016-07-05,41.14522,-8.614268,True
760,760,1243,44155.0,https://www.airbnb.com/rooms/9921759,2016-07-05,41.1496999,-8.615869199999999,True
761,761,413,26796.0,https://www.airbnb.com/rooms/12318424,2016-07-05,41.148322,-8.613614,True
762,762,3847,77259.0,https://www.airbnb.com/rooms/12379322,2016-08-05,41.14313370000001,-8.6184978,True
763,763,2355,57005.0,https://www.airbnb.com/rooms/12619025,2016-08-05,41.1491041,-8.6021474,True
764,764,719,34136.0,https://www.airbnb.com/rooms/12207260,2016-08-05,41.156136,-8.6449054,True
765,765,512,29592.0,https://www.airbnb.com/rooms/12696198,2016-10-05,41.15053320000001,-8.612126199999999,True
766,766,2512,58778.0,https://www.airbnb.com/rooms/12958568,2016-11-05,41.145113,-8.611916,True
767,767,1582,49311.0,https://www.airbnb.com/rooms/12752375,2016-12-05,41.15151710000001,-8.6285114,True
768,768,440,27491.0,https://www.airbnb.com/rooms/12395287,2016-12-05,41.16022460000001,-8.6081151,True
769,769,4717,9020.0,https://www.airbnb.com/rooms/12033483,2016-05-13,41.157131,-8.602122999999999,True
770,770,2926,64134.0,https://www.airbnb.com/rooms/12705684,2016-05-15,41.1413998,-8.6076111,True
771,771,706,33918.0,https://www.airbnb.com/rooms/12445532,2016-05-15,41.1518547,-8.613748300000001,True
772,772,427,27164.0,https://www.airbnb.com/rooms/12762087,2016-05-16,41.143429,-8.616002,False
773,773,582,30987.0,https://www.airbnb.com/rooms/12751519,2016-05-16,,,True
774,774,444,27770.0,https://www.airbnb.com/rooms/12989259,2016-05-16,41.143618,-8.610300500000001,False
775,775,479,28821.0,https://www.airbnb.com/rooms/12909736,2016-05-16,41.144784,-8.6123504,True
776,776,429,27181.0,https://www.airbnb.com/rooms/12886816,2016-05-17,41.1414509,-8.6086457,True
777,777,472,28646.0,https://www.airbnb.com/rooms/12968200,2016-05-17,41.1446049,-8.6095121,True
778,778,508,29587.0,https://www.airbnb.com/rooms/12863526,2016-05-17,41.15053320000001,-8.612126199999999,True
779,779,467,28383.0,https://www.airbnb.com/rooms/12884520,2016-05-17,41.14522,-8.614268,True
780,780,456,28164.0,https://www.airbnb.com/rooms/12960751,2016-05-17,41.1482134,-8.6076666,True
781,781,2336,56821.0,https://www.airbnb.com/rooms/12913226,2016-05-18,41.1560547,-8.619365199999999,True
782,782,682,33337.0,https://www.airbnb.com/rooms/12374598,2016-05-18,41.1803453,-8.6044499,True
783,783,379,25537.0,https://www.airbnb.com/rooms/11718075,2016-05-19,41.1437607,-8.5867149,True
784,784,1397,46292.0,https://www.airbnb.com/rooms/12931395,2016-05-20,41.1475328,-8.603297099999999,False
785,785,447,27789.0,https://www.airbnb.com/rooms/13005772,2016-05-20,41.1456777,-8.6124952,True
786,786,457,28165.0,https://www.airbnb.com/rooms/12984667,2016-05-20,41.1482134,-8.6076666,False
787,787,888,37602.0,https://www.airbnb.com/rooms/11937619,2016-05-21,41.14332320000001,-8.606837599999999,False
788,788,2927,64135.0,https://www.airbnb.com/rooms/12933623,2016-05-21,41.1413998,-8.6076111,True
789,789,446,27778.0,https://www.airbnb.com/rooms/13004531,2016-05-22,41.1496999,-8.615869199999999,True
790,790,1865,52608.0,https://www.airbnb.com/rooms/13099830,2016-05-22,41.1467009,-8.5924058,True
791,791,3122,66557.0,https://www.airbnb.com/rooms/13057010,2016-05-22,41.14958970000001,-8.5962858,True
792,792,3400,7091.0,https://www.airbnb.com/rooms/7705865,2016-05-23,41.143712,-8.621587400000001,False
793,793,3009,65021.0,https://www.airbnb.com/rooms/12852906,2016-05-24,41.1433176,-8.609641,True
794,794,384,25840.0,https://www.airbnb.com/rooms/11890232,2016-05-25,41.1776978,-8.5833028,True
795,795,4203,82280.0,https://www.airbnb.com/rooms/6184227,2016-05-25,,,True
796,796,387,25998.0,https://www.airbnb.com/rooms/12398955,2016-05-25,41.1470976,-8.6170259,False
797,797,969,38645.0,https://www.airbnb.com/rooms/10166766,2016-05-25,41.14522,-8.614268,False
798,798,492,29046.0,https://www.airbnb.com/rooms/13092857,2016-05-27,41.1431515,-8.617624099999999,True
799,799,455,28158.0,https://www.airbnb.com/rooms/13014073,2016-05-28,41.1482134,-8.6076666,False
800,800,445,27773.0,https://www.airbnb.com/rooms/13005088,2016-05-28,41.1496999,-8.615869199999999,True
801,801,1505,48384.0,https://www.airbnb.com/rooms/13098249,2016-05-29,41.14387960000001,-8.6114021,True
802,802,2328,56580.0,https://www.airbnb.com/rooms/13030726,2016-05-29,41.1458977,-8.5963694,False
803,803,509,29588.0,https://www.airbnb.com/rooms/13024673,2016-05-29,41.1500995,-8.6121368,True
804,804,3655,74755.0,https://www.airbnb.com/rooms/12986201,2016-05-30,41.1484456,-8.615521300000001,False
805,805,426,27058.0,https://www.airbnb.com/rooms/12982364,2016-05-30,41.144162,-8.609143,False
806,806,671,32858.0,https://www.airbnb.com/rooms/13141843,2016-05-30,41.1487167,-8.6074698,True
807,807,350,24355.0,https://www.airbnb.com/rooms/10794699,2016-05-30,41.15475900000001,-8.6188174,True
808,808,1507,48388.0,https://www.airbnb.com/rooms/13099072,2016-05-30,41.14387960000001,-8.6114021,True
809,809,493,29258.0,https://www.airbnb.com/rooms/13099441,2016-05-31,41.1477286,-8.6138734,True
810,810,570,30754.0,https://www.airbnb.com/rooms/13036202,2016-01-06,41.14958970000001,-8.5962858,True
811,811,484,28869.0,https://www.airbnb.com/rooms/12528605,2016-02-06,41.1611549,-8.598906300000001,True
812,812,958,38460.0,https://www.airbnb.com/rooms/13299385,2016-04-06,41.147553,-8.6033507,True
813,813,2004,53968.0,https://www.airbnb.com/rooms/12479743,2016-05-06,41.1429413,-8.609694500000002,False
814,814,3053,65692.0,https://www.airbnb.com/rooms/12894502,2016-05-06,41.14180770000001,-8.613769300000001,False
815,815,1096,41175.0,https://www.airbnb.com/rooms/12696256,2016-05-06,41.151794,-8.612213,True
816,816,1791,51210.0,https://www.airbnb.com/rooms/13187987,2016-05-06,41.163399,-8.6139415,False
817,817,518,29723.0,https://www.airbnb.com/rooms/12880301,2016-05-06,41.1441111,-8.609867300000001,False
818,818,1135,42524.0,https://www.airbnb.com/rooms/4010392,2016-06-06,41.1423645,-8.6145019,True
819,819,3556,73271.0,https://www.airbnb.com/rooms/13256581,2016-07-06,41.1572991,-8.6245662,False
820,820,4590,87520.0,https://www.airbnb.com/rooms/1268146,2016-08-06,41.1579438,-8.6291053,False
821,821,516,29719.0,https://www.airbnb.com/rooms/13374433,2016-11-06,41.1441111,-8.609867300000001,False
822,822,661,32481.0,https://www.airbnb.com/rooms/13183429,2016-11-06,41.1500995,-8.6121368,True
823,823,2305,56269.0,https://www.airbnb.com/rooms/11102054,2016-11-06,41.16319489999999,-8.6087609,True
824,824,553,30347.0,https://www.airbnb.com/rooms/13415912,2016-11-06,41.1472382,-8.6065795,True
825,825,530,29963.0,https://www.airbnb.com/rooms/11354321,2016-12-06,41.1503366,-8.6083815,True
826,826,521,29821.0,https://www.airbnb.com/rooms/7883789,2016-12-06,41.1491041,-8.6021474,True
827,827,3760,7599.0,https://www.airbnb.com/rooms/6032336,2016-12-06,,,True
828,828,526,29947.0,https://www.airbnb.com/rooms/13202449,2016-12-06,41.1504307,-8.5950706,True
829,829,465,28242.0,https://www.airbnb.com/rooms/13093480,2016-12-06,41.1570224,-8.6044754,True
830,830,1670,5015.0,https://www.airbnb.com/rooms/4898803,2016-12-06,41.1611277,-8.6248694,True
831,831,667,32731.0,https://www.airbnb.com/rooms/9036968,2016-12-06,41.1557489,-8.6023343,True
832,832,586,31268.0,https://www.airbnb.com/rooms/13098973,2016-12-06,41.1496286,-8.601541699999999,False
833,833,1628,49729.0,https://www.airbnb.com/rooms/12867466,2016-06-13,41.1490366,-8.6565899,False
834,834,988,39049.0,https://www.airbnb.com/rooms/12665472,2016-06-13,41.150174,-8.672127,True
835,835,1406,46443.0,https://www.airbnb.com/rooms/13251202,2016-06-13,41.1581418,-8.604533400000001,False
836,836,2075,54780.0,https://www.airbnb.com/rooms/12977166,2016-06-13,41.1444074,-8.6028621,True
837,837,4434,85159.0,https://www.airbnb.com/rooms/12049908,2016-06-13,41.1496999,-8.615869199999999,False
838,838,477,28719.0,https://www.airbnb.com/rooms/13385215,2016-06-13,41.1447114,-8.6113254,False
839,839,1043,40022.0,https://www.airbnb.com/rooms/13281732,2016-06-13,41.1601443,-8.6100245,False
840,840,513,29644.0,https://www.airbnb.com/rooms/13092330,2016-06-13,41.1444074,-8.6028621,True
841,841,1241,44091.0,https://www.airbnb.com/rooms/13152147,2016-06-13,41.1654415,-8.618283,True
842,842,3354,70262.0,https://www.airbnb.com/rooms/3472761,2016-06-13,41.1467785,-8.606815300000001,True
843,843,1585,49371.0,https://www.airbnb.com/rooms/13262933,2016-06-13,41.1524664,-8.646879400000001,True
844,844,2920,64086.0,https://www.airbnb.com/rooms/12543795,2016-06-14,41.1413998,-8.6076111,True
845,845,474,28683.0,https://www.airbnb.com/rooms/13461087,2016-06-14,41.1492011,-8.6238883,True
846,846,525,29946.0,https://www.airbnb.com/rooms/13201450,2016-06-14,41.1504061,-8.595089100000001,True
847,847,847,36689.0,https://www.airbnb.com/rooms/620462,2016-06-14,41.1412865,-8.6132483,False
848,848,528,29953.0,https://www.airbnb.com/rooms/13253965,2016-06-14,41.1504307,-8.5950706,True
849,849,545,30295.0,https://www.airbnb.com/rooms/8367098,2016-06-14,41.149522,-8.6044608,True
850,850,7,10847.0,https://www.airbnb.com/rooms/12653145,2016-06-14,41.1566138,-8.6194772,True
851,851,1618,49637.0,https://www.airbnb.com/rooms/13227163,2016-06-14,,,True
852,852,1270,44804.0,https://www.airbnb.com/rooms/13059740,2016-06-15,41.14426829999999,-8.6052219,True
853,853,548,30333.0,https://www.airbnb.com/rooms/11969942,2016-06-15,41.1569463,-8.6225446,False
854,854,580,30910.0,https://www.airbnb.com/rooms/13299231,2016-06-16,41.149628,-8.6075609,True
855,855,1191,43285.0,https://www.airbnb.com/rooms/6316649,2016-06-18,41.14676770000001,-8.6018679,True
856,856,665,32660.0,https://www.airbnb.com/rooms/13530994,2016-06-19,41.1418285,-8.613583199999999,True
857,857,442,27699.0,https://www.airbnb.com/rooms/5852145,2016-06-19,41.146793,-8.6088791,False
858,858,1747,50892.0,https://www.airbnb.com/rooms/13494012,2016-06-20,41.1538125,-8.675949000000001,False
859,859,594,31495.0,https://www.airbnb.com/rooms/13446353,2016-06-20,41.1550402,-8.648667,True
860,860,668,32747.0,https://www.airbnb.com/rooms/13428366,2016-06-20,41.1418285,-8.613583199999999,True
861,861,4139,81363.0,https://www.airbnb.com/rooms/11316055,2016-06-21,41.1417683,-8.6111248,True
862,862,767,34869.0,https://www.airbnb.com/rooms/13339654,2016-06-21,,,False
863,863,536,30166.0,https://www.airbnb.com/rooms/13303460,2016-06-24,41.14522,-8.614268,False
864,864,608,31747.0,https://www.airbnb.com/rooms/13599816,2016-06-24,41.148279,-8.5972013,True
865,865,1246,44231.0,https://www.airbnb.com/rooms/13333008,2016-06-24,41.1491636,-8.6164421,True
866,866,522,29857.0,https://www.airbnb.com/rooms/13298340,2016-06-24,41.1495963,-8.6094384,True
867,867,720,34162.0,https://www.airbnb.com/rooms/13462804,2016-06-25,41.1603159,-8.607624900000001,True
868,868,555,30357.0,https://www.airbnb.com/rooms/13480185,2016-06-25,41.14871770000001,-8.6189584,False
869,869,4564,87316.0,https://www.airbnb.com/rooms/11247912,2016-06-25,41.1522538,-8.605842599999999,True
870,870,519,29727.0,https://www.airbnb.com/rooms/13434116,2016-06-25,41.1441111,-8.609867300000001,True
871,871,4267,83189.0,https://www.airbnb.com/rooms/13501683,2016-06-25,41.1497353,-8.612884800000002,True
872,872,431,27305.0,https://www.airbnb.com/rooms/13483920,2016-06-25,41.1508088,-8.612017800000002,True
873,873,67,13823.0,https://www.airbnb.com/rooms/7205451,2016-06-25,41.150522,-8.676100199999999,True
874,874,4356,84264.0,https://www.airbnb.com/rooms/13440291,2016-06-25,41.15278710000001,-8.6080323,False
875,875,1881,52787.0,https://www.airbnb.com/rooms/13603034,2016-06-25,41.1477428,-8.628309800000002,True
876,876,965,38539.0,https://www.airbnb.com/rooms/13333090,2016-06-25,41.1660938,-8.6023163,True
877,877,566,30605.0,https://www.airbnb.com/rooms/13513350,2016-06-26,41.1639842,-8.631225599999999,False
878,878,585,31187.0,https://www.airbnb.com/rooms/13546450,2016-06-26,41.1527962,-8.610180999999999,False
879,879,495,29296.0,https://www.airbnb.com/rooms/13150056,2016-06-26,41.14951729999999,-8.6017472,False
880,880,578,30857.0,https://www.airbnb.com/rooms/13126140,2016-06-26,41.144444,-8.612067,True
881,881,475,28685.0,https://www.airbnb.com/rooms/13500309,2016-06-26,41.1492011,-8.6238883,True
882,882,428,27178.0,https://www.airbnb.com/rooms/13574805,2016-06-26,41.1496999,-8.615869199999999,True
883,883,568,30685.0,https://www.airbnb.com/rooms/13570085,2016-06-26,41.1431515,-8.617624099999999,True
884,884,2824,62716.0,https://www.airbnb.com/rooms/13520341,2016-06-26,41.14255870000001,-8.6033663,True
885,885,2002,53954.0,https://www.airbnb.com/rooms/13462354,2016-06-26,41.1503397,-8.623285699999998,False
886,886,673,32947.0,https://www.airbnb.com/rooms/13623439,2016-06-26,41.1635616,-8.6130586,True
887,887,575,30849.0,https://www.airbnb.com/rooms/13462637,2016-06-26,41.14395089999999,-8.612498599999999,True
888,888,576,30854.0,https://www.airbnb.com/rooms/13125366,2016-06-26,41.14318460000001,-8.6134064,False
889,889,542,30258.0,https://www.airbnb.com/rooms/13501426,2016-06-26,41.1665161,-8.5973625,False
890,890,563,30503.0,https://www.airbnb.com/rooms/13391325,2016-06-27,41.1487167,-8.6074698,False
891,891,544,30264.0,https://www.airbnb.com/rooms/13505021,2016-06-27,41.1665161,-8.5973625,False
892,892,920,38038.0,https://www.airbnb.com/rooms/13563231,2016-06-27,41.1537091,-8.6113132,True
893,893,574,30848.0,https://www.airbnb.com/rooms/11516240,2016-06-28,41.14395089999999,-8.612498599999999,True
894,894,524,29943.0,https://www.airbnb.com/rooms/13397273,2016-06-28,41.1480979,-8.601496800000001,True
895,895,510,29589.0,https://www.airbnb.com/rooms/13024955,2016-06-29,41.1505138,-8.612119999999999,True
896,896,3078,66058.0,https://www.airbnb.com/rooms/13433465,2016-06-29,41.1589518,-8.6085835,False
897,897,595,31498.0,https://www.airbnb.com/rooms/13478043,2016-06-29,41.1416901,-8.6184124,True
898,898,959,38462.0,https://www.airbnb.com/rooms/13750264,2016-06-30,41.147553,-8.6033507,True
899,899,698,33693.0,https://www.airbnb.com/rooms/10376356,2016-02-07,41.1426819,-8.615741,True
900,900,3904,78033.0,https://www.airbnb.com/rooms/13501884,2016-02-07,41.1684429,-8.596778500000001,False
901,901,527,29952.0,https://www.airbnb.com/rooms/13514415,2016-03-07,41.15278710000001,-8.6080323,True
902,902,1387,46125.0,https://www.airbnb.com/rooms/13636079,2016-03-07,,,False
903,903,935,38243.0,https://www.airbnb.com/rooms/13112545,2016-03-07,41.15892720000001,-8.6207157,True
904,904,869,37319.0,https://www.airbnb.com/rooms/8392907,2016-04-07,41.1577879,-8.623470900000001,True
905,905,2422,57630.0,https://www.airbnb.com/rooms/11666980,2016-06-07,41.150508,-8.594585,True
906,906,619,31936.0,https://www.airbnb.com/rooms/13694428,2016-06-07,41.1624604,-8.618805,True
907,907,1482,48316.0,https://www.airbnb.com/rooms/13778742,2016-07-07,41.1522631,-8.6256965,True
908,908,547,30318.0,https://www.airbnb.com/rooms/12844239,2016-07-07,41.1525359,-8.620433300000002,True
909,909,507,29586.0,https://www.airbnb.com/rooms/13028237,2016-07-07,41.1505138,-8.612119999999999,False
910,910,970,38653.0,https://www.airbnb.com/rooms/13428884,2016-08-07,41.1551435,-8.602879699999999,False
911,911,432,27307.0,https://www.airbnb.com/rooms/13563543,2016-08-07,41.1508088,-8.612017800000002,True
912,912,164,18791.0,https://www.airbnb.com/rooms/13874967,2016-08-07,41.1521252,-8.6136938,False
913,913,1620,49639.0,https://www.airbnb.com/rooms/13711732,2016-09-07,41.1442075,-8.6040452,True
914,914,947,38383.0,https://www.airbnb.com/rooms/13899696,2016-09-07,,,True
915,915,2527,58906.0,https://www.airbnb.com/rooms/11764057,2016-09-07,,,False
916,916,2327,56557.0,https://www.airbnb.com/rooms/10751153,2016-09-07,41.1460648,-8.5978202,True
917,917,647,32219.0,https://www.airbnb.com/rooms/13743717,2016-09-07,41.1676337,-8.5930956,True
918,918,2780,61913.0,https://www.airbnb.com/rooms/13442747,2016-10-07,41.1711128,-8.6706539,False
919,919,2485,58512.0,https://www.airbnb.com/rooms/13629525,2016-10-07,41.1583864,-8.613683199999999,True
920,920,577,30856.0,https://www.airbnb.com/rooms/13876821,2016-10-07,41.1438661,-8.6124741,False
921,921,584,31186.0,https://www.airbnb.com/rooms/13464432,2016-11-07,41.144162,-8.609143,True
922,922,375,25283.0,https://www.airbnb.com/rooms/13327779,2016-12-07,41.1425013,-8.614664900000001,False
923,923,1254,44460.0,https://www.airbnb.com/rooms/13457273,2016-12-07,,,False
