,REGISTO,listing_url,price,LATITUDE,LONGITUDE
2386,57254,https://www.airbnb.com/rooms/20425429,$45.00,,
1986,53781,https://www.airbnb.com/rooms/20345997,$21.00,41.1429268,-8.619732800000001
51,12563,https://www.airbnb.com/rooms/18034735,$45.00,41.1525831,-8.611443199999998
1999,53944,https://www.airbnb.com/rooms/20352369,$50.00,41.151373,-8.625498499999999
1967,53674,https://www.airbnb.com/rooms/20221666,$33.00,41.15976149999999,-8.6207323
1588,49402,https://www.airbnb.com/rooms/20296825,$35.00,41.1491773,-8.609073799999999
1990,53813,https://www.airbnb.com/rooms/20394807,$28.00,41.1757901,-8.6382965
1880,52783,https://www.airbnb.com/rooms/20144072,$50.00,41.1485312,-8.627177500000002
2255,55581,https://www.airbnb.com/rooms/20255948,$75.00,41.14281980000001,-8.604915499999999
679,33283,https://www.airbnb.com/rooms/20227092,$80.00,41.1663419,-8.5929006
1860,52603,https://www.airbnb.com/rooms/20268376,$35.00,41.1603651,-8.623194900000001
2536,59070,https://www.airbnb.com/rooms/20060399,$64.00,41.1608568,-8.600552799999999
2064,54693,https://www.airbnb.com/rooms/20473738,$55.00,41.15453710000001,-8.614811900000001
1461,47350,https://www.airbnb.com/rooms/20361907,$44.00,41.15151710000001,-8.628511399999999
2015,54002,https://www.airbnb.com/rooms/20446268,$60.00,41.150782299999996,-8.612116
2869,63377,https://www.airbnb.com/rooms/20469015,$71.00,,
1713,50542,https://www.airbnb.com/rooms/19910925,$55.00,41.1429268,-8.619732800000001
1797,51492,https://www.airbnb.com/rooms/20153104,$85.00,41.142546,-8.6146595
2033,54193,https://www.airbnb.com/rooms/20450976,$40.00,41.1496999,-8.615869199999999
3245,68409,https://www.airbnb.com/rooms/20498520,$50.00,41.150782299999996,-8.612116
1920,53112,https://www.airbnb.com/rooms/15158808,$35.00,41.1459856,-8.583969900000001
3344,70175,https://www.airbnb.com/rooms/20188287,$32.00,41.144449,-8.609549000000001
3351,70209,https://www.airbnb.com/rooms/20542685,$50.00,,
1314,45318,https://www.airbnb.com/rooms/18413181,$140.00,41.14389620000001,-8.5866103
77,14775,https://www.airbnb.com/rooms/18833891,$50.00,41.1461947,-8.613482099999999
2034,54196,https://www.airbnb.com/rooms/20493150,$40.00,41.1496999,-8.615869199999999
1997,53930,https://www.airbnb.com/rooms/20381775,$95.00,41.180122100000006,-8.6057516
3311,69863,https://www.airbnb.com/rooms/20316442,$69.00,41.1507398,-8.601423599999999
1969,53679,https://www.airbnb.com/rooms/18595453,$80.00,41.1693615,-8.623725499999999
2052,54455,https://www.airbnb.com/rooms/20523462,$55.00,41.15466079999999,-8.609150699999999
1608,49522,https://www.airbnb.com/rooms/20535233,$60.00,41.1516162,-8.604325900000001
1513,48401,https://www.airbnb.com/rooms/20437357,$120.00,41.1438268,-8.609441499999999
791,35557,https://www.airbnb.com/rooms/20440555,$55.00,,
1933,53247,https://www.airbnb.com/rooms/20572231,$65.00,41.1486787,-8.6158956
2089,54956,https://www.airbnb.com/rooms/20516912,$45.00,41.1478073,-8.6042936
2024,54067,https://www.airbnb.com/rooms/20384387,$65.00,41.16462990000001,-8.583556999999999
1939,53333,https://www.airbnb.com/rooms/20548455,$60.00,41.1516162,-8.604325900000001
1970,53686,https://www.airbnb.com/rooms/20239990,$95.00,41.144746399999995,-8.604761400000001
2104,55166,https://www.airbnb.com/rooms/20282975,$60.00,41.16137519999999,-8.6038631
895,37666,https://www.airbnb.com/rooms/20188349,$60.00,,
2268,55720,https://www.airbnb.com/rooms/20633791,$55.00,41.152561799999994,-8.610199099999999
2388,57262,https://www.airbnb.com/rooms/20428235,$45.00,,
1799,51522,https://www.airbnb.com/rooms/20070886,$100.00,41.1498079,-8.6756411
1238,44054,https://www.airbnb.com/rooms/20599424,$110.00,41.14134079999999,-8.608811900000001
1936,53298,https://www.airbnb.com/rooms/20578817,$60.00,41.1503886,-8.61329
1995,53911,https://www.airbnb.com/rooms/19799077,$59.00,41.154823799999996,-8.613387199999998
2415,57540,https://www.airbnb.com/rooms/20639726,$49.00,41.146553000000004,-8.614440400000001
2055,54554,https://www.airbnb.com/rooms/20542350,$66.00,41.1441237,-8.6118448
932,38226,https://www.airbnb.com/rooms/18237477,$31.00,41.155026299999996,-8.609137400000002
1698,50506,https://www.airbnb.com/rooms/20589604,$52.00,41.15605619999999,-8.613394
3074,66010,https://www.airbnb.com/rooms/20453031,$30.00,41.153845200000006,-8.648481499999999
1700,50510,https://www.airbnb.com/rooms/20601542,$50.00,41.1461072,-8.596761099999998
2090,54970,https://www.airbnb.com/rooms/19999069,$100.00,41.1506186,-8.666360800000001
1730,50737,https://www.airbnb.com/rooms/15655563,$70.00,41.16739339999999,-8.611803199999999
1738,50814,https://www.airbnb.com/rooms/20663898,$40.00,41.15785,-8.6006571
1718,50564,https://www.airbnb.com/rooms/20599047,$60.00,41.1496999,-8.615869199999999
3291,69559,https://www.airbnb.com/rooms/20330688,$45.00,41.155244399999994,-8.6082117
4402,84747,https://www.airbnb.com/rooms/20739393,$28.00,41.1555864,-8.6109511
1917,53076,https://www.airbnb.com/rooms/20583357,$70.00,41.1468616,-8.602746
1432,46909,https://www.airbnb.com/rooms/20092987,$50.00,41.1468616,-8.602746
875,37435,https://www.airbnb.com/rooms/20757752,$90.00,41.155026299999996,-8.609137400000002
1691,50422,https://www.airbnb.com/rooms/19076192,$53.00,41.14938009999999,-8.622366
1950,53414,https://www.airbnb.com/rooms/20611703,$41.00,41.143537200000004,-8.6129626
2430,57728,https://www.airbnb.com/rooms/20761559,$32.00,41.1522988,-8.597698300000001
4188,82120,https://www.airbnb.com/rooms/20673178,$80.00,41.1501099,-8.6012854
3336,70120,https://www.airbnb.com/rooms/20517464,$55.00,41.1533446,-8.606967299999999
1558,48962,https://www.airbnb.com/rooms/20677237,$55.00,,
2014,54001,https://www.airbnb.com/rooms/20630354,$44.00,41.150890000000004,-8.6198362
1913,53010,https://www.airbnb.com/rooms/20689780,$70.00,41.1656385,-8.635680299999999
4172,81777,https://www.airbnb.com/rooms/20455055,$49.00,41.145058,-8.6144148
814,358846,https://www.airbnb.com/rooms/20612510,$100.00,,
2417,57570,https://www.airbnb.com/rooms/20696024,$64.00,41.143930700000006,-8.6159219
1773,50995,https://www.airbnb.com/rooms/19986108,$119.00,41.142546,-8.6146595
4063,80258,https://www.airbnb.com/rooms/20189026,$190.00,41.1487311,-8.604087300000002
2359,57047,https://www.airbnb.com/rooms/20534971,$80.00,41.1499763,-8.6719183
2234,55294,https://www.airbnb.com/rooms/20493273,$65.00,41.1550652,-8.6028971
1239,44057,https://www.airbnb.com/rooms/20598276,$100.00,41.1413687,-8.608769699999998
3051,65659,https://www.airbnb.com/rooms/20331331,$60.00,41.155244399999994,-8.6082117
1561,48996,https://www.airbnb.com/rooms/20727957,$75.00,41.1480584,-8.607774599999999
2003,53964,https://www.airbnb.com/rooms/20686251,$53.00,41.1773515,-8.5717201
1590,49426,https://www.airbnb.com/rooms/20530213,$59.00,41.142641999999995,-8.614657000000001
1237,44047,https://www.airbnb.com/rooms/20598837,$92.00,41.1413536,-8.608792
2074,54778,https://www.airbnb.com/rooms/20676727,$91.00,41.1406539,-8.6116704
4347,84172,https://www.airbnb.com/rooms/20355661,$43.00,41.1509677,-8.603698
2098,55084,https://www.airbnb.com/rooms/20742297,$65.00,41.143537200000004,-8.6129626
2101,55116,https://www.airbnb.com/rooms/15539994,$60.00,41.14521999999999,-8.614268
4354,84228,https://www.airbnb.com/rooms/20802555,$85.00,41.157131,-8.602122999999999
2018,54030,https://www.airbnb.com/rooms/20585035,$155.00,41.1522042,-8.606629199999999
1815,51795,https://www.airbnb.com/rooms/20390177,$99.00,41.1561765,-8.605031
1954,53497,https://www.airbnb.com/rooms/20450522,$85.00,41.1510296,-8.620071099999999
1593,49439,https://www.airbnb.com/rooms/20530209,$59.00,41.142641999999995,-8.614657000000001
2644,60262,https://www.airbnb.com/rooms/18978002,$40.00,41.1522648,-8.6000102
1953,53495,https://www.airbnb.com/rooms/20450563,$85.00,41.1510296,-8.620071099999999
1702,50527,https://www.airbnb.com/rooms/20708888,$65.00,41.1507342,-8.6141267
2001,53953,https://www.airbnb.com/rooms/20550203,$38.00,41.1487167,-8.607469799999999
1993,53882,https://www.airbnb.com/rooms/20739856,$40.00,41.1654941,-8.6086378
3580,73608,https://www.airbnb.com/rooms/20782921,$50.00,41.1609214,-8.611636899999999
2311,56310,https://www.airbnb.com/rooms/20860562,$29.00,,
2085,54848,https://www.airbnb.com/rooms/20692313,$90.00,41.1466005,-8.6068754
2302,56257,https://www.airbnb.com/rooms/20757537,$100.00,41.1452038,-8.612592
2868,63376,https://www.airbnb.com/rooms/20672825,$25.00,41.1654369,-8.6301227
1077,40820,https://www.airbnb.com/rooms/19290810,$49.00,41.15217929999999,-8.5918701
2099,55085,https://www.airbnb.com/rooms/20903009,$60.00,41.143184600000005,-8.613406399999999
1774,50998,https://www.airbnb.com/rooms/19991886,$129.00,41.142546,-8.6146595
2289,56123,https://www.airbnb.com/rooms/20829839,$57.00,41.14437840000001,-8.621256599999999
1666,50140,https://www.airbnb.com/rooms/19801629,$95.00,41.14523270000001,-8.611495199999998
2629,60110,https://www.airbnb.com/rooms/20867625,$50.00,41.1605439,-8.636147300000001
3935,78428,https://www.airbnb.com/rooms/19568605,$80.00,41.156881,-8.622350599999999
1521,48519,https://www.airbnb.com/rooms/20947589,$45.00,41.155505600000005,-8.627579899999999
4279,83414,https://www.airbnb.com/rooms/20830049,$20.00,41.170492100000004,-8.657437300000002
3990,79317,https://www.airbnb.com/rooms/20489736,$52.00,,
928,38207,https://www.airbnb.com/rooms/19860659,$55.00,41.1494979,-8.613087799999999
1847,52386,https://www.airbnb.com/rooms/19978283,$100.00,41.1549633,-8.604608899999999
1201,435173,https://www.airbnb.com/rooms/18992328,$12.00,,
2276,55858,https://www.airbnb.com/rooms/19538459,$10.00,41.1782209,-8.6426125
2332,56712,https://www.airbnb.com/rooms/20947315,$32.00,41.1521037,-8.6136985
2016,54010,https://www.airbnb.com/rooms/20901442,$44.00,41.15206850000001,-8.617796400000001
2063,54691,https://www.airbnb.com/rooms/20594994,$55.00,41.1523411,-8.6279192
3850,77296,https://www.airbnb.com/rooms/20943580,$50.00,,
1667,50142,https://www.airbnb.com/rooms/20050420,$50.00,41.1461779,-8.606639099999999
1609,49548,https://www.airbnb.com/rooms/20189750,$220.00,41.1492305,-8.603378999999999
1678,50322,https://www.airbnb.com/rooms/19588399,$140.00,41.15910239999999,-8.5889002
2048,54431,https://www.airbnb.com/rooms/20769368,$73.00,41.14875989999999,-8.5842411
2028,54160,https://www.airbnb.com/rooms/20619059,$62.00,41.168972100000005,-8.590795
2044,54318,https://www.airbnb.com/rooms/20772563,$55.00,41.1462564,-8.6077355
1066,40481,https://www.airbnb.com/rooms/18475271,$35.00,41.15983,-8.608718399999999
1605,49492,https://www.airbnb.com/rooms/20530205,$110.00,41.142641999999995,-8.614657000000001
2054,54527,https://www.airbnb.com/rooms/20630371,$90.00,41.155035299999994,-8.6175252
2061,54652,https://www.airbnb.com/rooms/20630382,$110.00,41.150189399999995,-8.621053
2072,54769,https://www.airbnb.com/rooms/20677646,$85.00,41.1406539,-8.6116704
1675,50194,https://www.airbnb.com/rooms/20501551,$55.00,41.161699799999994,-8.622971399999999
2325,56545,https://www.airbnb.com/rooms/19272085,$25.00,41.1652899,-8.6003437
1557,48925,https://www.airbnb.com/rooms/20910506,$110.00,41.1504001,-8.606900699999999
1912,52985,https://www.airbnb.com/rooms/20523914,$115.00,41.14521999999999,-8.614268
2943,64299,https://www.airbnb.com/rooms/20207731,$60.00,41.1526426,-8.6291256
2220,55204,https://www.airbnb.com/rooms/20745920,$118.00,41.149874600000004,-8.602041
2444,57832,https://www.airbnb.com/rooms/20994006,$50.00,41.144893200000006,-8.6047052
2039,54237,https://www.airbnb.com/rooms/21103533,$32.00,41.1549447,-8.602460299999999
2017,54028,https://www.airbnb.com/rooms/20428997,$0.00,41.15466079999999,-8.609150699999999
2397,57417,https://www.airbnb.com/rooms/20872248,$39.00,41.14521999999999,-8.614268
1877,52730,https://www.airbnb.com/rooms/20144300,$50.00,41.144746399999995,-8.604761400000001
3149,67073,https://www.airbnb.com/rooms/20899027,$28.00,41.15191110000001,-8.613739599999999
840,36564,https://www.airbnb.com/rooms/17497045,$29.00,41.1607385,-8.6041875
2079,54802,https://www.airbnb.com/rooms/20619127,$70.00,,
1110,41466,https://www.airbnb.com/rooms/16230357,$60.00,41.156439500000005,-8.6477306
2269,55770,https://www.airbnb.com/rooms/20847808,$45.00,41.1480584,-8.607774599999999
2321,56431,https://www.airbnb.com/rooms/20995230,$44.00,41.1496794,-8.5888996
2413,57530,https://www.airbnb.com/rooms/21121087,$50.00,41.14537139999999,-8.6055985
2402,57444,https://www.airbnb.com/rooms/21180045,$49.00,41.14521999999999,-8.614268
2347,56923,https://www.airbnb.com/rooms/21148437,$70.00,41.159000899999995,-8.6204058
1844,52344,https://www.airbnb.com/rooms/20119530,"$1,000.00",41.14712539999999,-8.659812400000002
2339,56853,https://www.airbnb.com/rooms/20996121,$30.00,41.1521252,-8.6136938
1831,52165,https://www.airbnb.com/rooms/21172289,$60.00,41.1605586,-8.6266602
2501,58686,https://www.airbnb.com/rooms/20588420,$124.00,41.1579442,-8.629140999999999
3071,65916,https://www.airbnb.com/rooms/20860535,$80.00,41.1506234,-8.5977698
2368,57156,https://www.airbnb.com/rooms/21079881,$80.00,41.144893200000006,-8.6047052
2404,57473,https://www.airbnb.com/rooms/21290117,$45.00,41.157131,-8.602122999999999
2372,57197,https://www.airbnb.com/rooms/21088102,$220.00,41.1465772,-8.5877635
2396,57416,https://www.airbnb.com/rooms/21204980,$53.00,41.149735299999996,-8.612884800000002
2387,57255,https://www.airbnb.com/rooms/21132824,$49.00,41.1709043,-8.588443999999999
2453,58095,https://www.airbnb.com/rooms/20942271,$102.00,,
2447,57927,https://www.airbnb.com/rooms/21292517,$80.00,41.1460186,-8.6060435
805,35729,https://www.airbnb.com/rooms/19602797,$70.00,41.153996600000006,-8.6743875
2419,57582,https://www.airbnb.com/rooms/21309263,$80.00,41.1476609,-8.6147795
2069,54732,https://www.airbnb.com/rooms/21163555,$64.00,41.157472799999994,-8.587714300000002
2503,58703,https://www.airbnb.com/rooms/21077555,$30.00,41.157427,-8.619536499999999
2845,63011,https://www.airbnb.com/rooms/21296614,$60.00,41.1461779,-8.606639099999999
443,27763,https://www.airbnb.com/rooms/20387544,$75.00,41.15629080000001,-8.618991099999999
2367,57153,https://www.airbnb.com/rooms/21079797,$80.00,41.144893200000006,-8.6047052
2798,62240,https://www.airbnb.com/rooms/21201865,$65.00,41.1476778,-8.615419900000001
2406,57514,https://www.airbnb.com/rooms/21276919,$70.00,41.149814500000005,-8.590139299999999
2043,54311,https://www.airbnb.com/rooms/21159951,$42.00,41.1641895,-8.582938699999998
499,29430,https://www.airbnb.com/rooms/13596086,$49.00,41.161743799999996,-8.610266699999999
1380,46052,https://www.airbnb.com/rooms/19113165,$120.00,,
2416,57553,https://www.airbnb.com/rooms/21418651,$55.00,41.1551124,-8.6053185
3373,70508,https://www.airbnb.com/rooms/21246582,$34.00,41.4189396,-8.660681199999999
3044,65576,https://www.airbnb.com/rooms/21187014,$50.00,41.180122100000006,-8.6057516
3428,71387,https://www.airbnb.com/rooms/21355671,$45.00,41.1479766,-8.605203999999999
2344,56916,https://www.airbnb.com/rooms/21434202,$60.00,41.1496999,-8.615869199999999
2473,58437,https://www.airbnb.com/rooms/21357175,$50.00,41.14537139999999,-8.6055985
3599,73981,https://www.airbnb.com/rooms/19180261,$57.00,41.153835799999996,-8.611889
1415,46546,https://www.airbnb.com/rooms/21527711,$70.00,,
2466,58393,https://www.airbnb.com/rooms/21497168,$15.00,41.1785528,-8.6119412
3234,6816,https://www.airbnb.com/rooms/21295645,$57.00,,
5003,95533,https://www.airbnb.com/rooms/21391796,$100.00,41.146719700000006,-8.593214699999999
2509,58775,https://www.airbnb.com/rooms/21503571,$39.00,41.1521252,-8.6136938
2460,58316,https://www.airbnb.com/rooms/21404640,$120.00,41.14593729999999,-8.602497099999999
2517,58832,https://www.airbnb.com/rooms/21513691,$66.00,41.1526674,-8.6217616
4560,87292,https://www.airbnb.com/rooms/21499539,$55.00,41.1423334,-8.6151691
2428,57717,https://www.airbnb.com/rooms/21202399,$34.00,41.1508614,-8.606644699999999
2445,57843,https://www.airbnb.com/rooms/21394126,$35.00,41.1590022,-8.601307499999999
2472,58435,https://www.airbnb.com/rooms/21356793,$100.00,41.14537139999999,-8.6055985
2285,56101,https://www.airbnb.com/rooms/20253442,$190.00,41.144548799999995,-8.597816400000001
2717,61047,https://www.airbnb.com/rooms/21368233,$120.00,41.148317999999996,-8.596507199999998
2542,59151,https://www.airbnb.com/rooms/21474320,$69.00,41.148059499999995,-8.6020713
2756,61612,https://www.airbnb.com/rooms/19015944,$99.00,41.149874600000004,-8.602041
3034,65463,https://www.airbnb.com/rooms/21525970,$75.00,41.1413641,-8.6129336
2100,55111,https://www.airbnb.com/rooms/20845126,$99.00,41.1430273,-8.6139853
2753,61594,https://www.airbnb.com/rooms/21528110,$20.00,41.159000899999995,-8.6204058
4175,81894,https://www.airbnb.com/rooms/21354665,$19.00,41.167801000000004,-8.5802517
2604,598813,https://www.airbnb.com/rooms/21417819,$40.00,,
2521,58873,https://www.airbnb.com/rooms/21534291,$25.00,41.15112979999999,-8.6141123
3754,75819,https://www.airbnb.com/rooms/18548543,$23.00,41.159197799999994,-8.637590199999998
3837,77209,https://www.airbnb.com/rooms/21546125,$40.00,,
2479,58492,https://www.airbnb.com/rooms/21580918,$45.00,41.15234940000001,-8.611021299999999
1852,52505,https://www.airbnb.com/rooms/21153442,$170.00,41.143263399999995,-8.6028717
2480,58493,https://www.airbnb.com/rooms/21586673,$55.00,41.15234940000001,-8.611021299999999
3463,71990,https://www.airbnb.com/rooms/21489471,$43.00,41.154218799999995,-8.6078095
2418,57573,https://www.airbnb.com/rooms/17804362,$80.00,41.1604454,-8.6313621
2528,58907,https://www.airbnb.com/rooms/21515606,$45.00,41.1468055,-8.598059800000001
2498,58683,https://www.airbnb.com/rooms/21623718,$32.00,41.1481535,-8.5990976
2287,56111,https://www.airbnb.com/rooms/21304452,$30.00,41.149657,-8.6242745
2904,63851,https://www.airbnb.com/rooms/21406275,$55.00,41.15466079999999,-8.609150699999999
2484,58498,https://www.airbnb.com/rooms/21623932,$55.00,41.152246000000005,-8.610885000000001
2482,58495,https://www.airbnb.com/rooms/21587472,$55.00,41.15234940000001,-8.611021299999999
2456,58264,https://www.airbnb.com/rooms/21066228,$70.00,41.1803453,-8.604449899999999
2450,57995,https://www.airbnb.com/rooms/21500523,$50.00,41.1611967,-8.617291400000001
2478,58491,https://www.airbnb.com/rooms/21580839,$40.00,41.152246000000005,-8.610885000000001
4261,83188,https://www.airbnb.com/rooms/21551188,$20.00,41.1573451,-8.609181999999999
2437,57762,https://www.airbnb.com/rooms/21481534,$59.00,41.147238200000004,-8.6065795
2534,59053,https://www.airbnb.com/rooms/21619623,$45.00,41.158229600000006,-8.601454500000001
2686,60675,https://www.airbnb.com/rooms/21678668,$69.00,41.150659499999996,-8.6041596
2518,58847,https://www.airbnb.com/rooms/21364049,$64.00,41.155752899999996,-8.6101028
2027,54128,https://www.airbnb.com/rooms/20445595,$55.00,41.1477964,-8.601338900000002
2505,58709,https://www.airbnb.com/rooms/21523101,$69.00,41.143537200000004,-8.6129626
2483,58497,https://www.airbnb.com/rooms/21587614,$55.00,41.152246000000005,-8.610885000000001
1816,51832,https://www.airbnb.com/rooms/20674796,$300.00,41.1482688,-8.6440541
2065,54698,https://www.airbnb.com/rooms/21593339,$93.00,41.1803453,-8.604449899999999
2937,64257,https://www.airbnb.com/rooms/21679766,$60.00,41.1596369,-8.6119065
2702,60884,https://www.airbnb.com/rooms/21847609,$60.00,41.149178799999994,-8.6167418
2019,54033,https://www.airbnb.com/rooms/20529461,$149.00,41.1522042,-8.606629199999999
955,38441,https://www.airbnb.com/rooms/21956412,$360.00,41.158543200000004,-8.633499
2572,59482,https://www.airbnb.com/rooms/21726444,$39.00,41.14447,-8.613014999999999
735,34340,https://www.airbnb.com/rooms/21670822,$85.00,41.1430273,-8.6139853
2641,60199,https://www.airbnb.com/rooms/21980734,$50.00,41.14537139999999,-8.6055985
2646,60288,https://www.airbnb.com/rooms/20255522,$70.00,41.1487378,-8.597901
2494,58680,https://www.airbnb.com/rooms/21956593,$32.00,41.148402600000004,-8.5992929
2481,58494,https://www.airbnb.com/rooms/21587330,$55.00,41.15234940000001,-8.611021299999999
2584,59672,https://www.airbnb.com/rooms/21907953,$40.00,41.1450448,-8.614473
4598,87588,https://www.airbnb.com/rooms/21877840,$68.00,41.1680895,-8.632522699999999
2585,59677,https://www.airbnb.com/rooms/21874712,$40.00,41.1450448,-8.614473
2581,59668,https://www.airbnb.com/rooms/21825371,$45.00,41.145315999999994,-8.613282
2533,59042,https://www.airbnb.com/rooms/21878591,$45.00,41.1523816,-8.6192665
2649,60321,https://www.airbnb.com/rooms/21979955,$38.00,,
4798,91685,https://www.airbnb.com/rooms/21769731,$75.00,41.1482532,-8.597314899999999
5032,96063,https://www.airbnb.com/rooms/19874007,$42.00,41.14521999999999,-8.614268
2508,58774,https://www.airbnb.com/rooms/21634074,$112.00,41.15941309999999,-8.600500499999999
2506,58710,https://www.airbnb.com/rooms/21563067,$30.00,41.1582198,-8.578563800000001
2630,60119,https://www.airbnb.com/rooms/21926412,$100.00,41.1483846,-8.6137424
2793,62085,https://www.airbnb.com/rooms/21808087,$20.00,41.1504329,-8.608821899999999
2322,56462,https://www.airbnb.com/rooms/22118202,$50.00,41.1524578,-8.6303851
1138,42587,https://www.airbnb.com/rooms/22013617,$99.00,41.1452038,-8.612592
2425,57642,https://www.airbnb.com/rooms/21317159,$65.00,41.1474242,-8.6008067
3290,69551,https://www.airbnb.com/rooms/22124190,$65.00,41.156060100000005,-8.607631
1613,49569,https://www.airbnb.com/rooms/21860110,$55.00,41.1424881,-8.6155615
1139,42590,https://www.airbnb.com/rooms/21972089,$99.00,41.1452038,-8.612592
2548,59219,https://www.airbnb.com/rooms/21912654,$55.00,41.147238200000004,-8.6065795
2653,60338,https://www.airbnb.com/rooms/21707483,$24.00,41.1652899,-8.6003437
2395,57411,https://www.airbnb.com/rooms/21547123,$50.00,41.152246000000005,-8.610885000000001
2394,57399,https://www.airbnb.com/rooms/21618504,$70.00,41.1460286,-8.6092841
1945,53368,https://www.airbnb.com/rooms/22074117,$35.00,41.161903,-8.6053707
2591,5980,https://www.airbnb.com/rooms/22076376,$30.00,41.1496999,-8.615869199999999
2369,57159,https://www.airbnb.com/rooms/21199237,$80.00,41.1518971,-8.6101276
2474,58440,https://www.airbnb.com/rooms/21438856,$300.00,41.14537139999999,-8.6055985
2583,59671,https://www.airbnb.com/rooms/21864568,$50.00,41.1450448,-8.614473
2627,60095,https://www.airbnb.com/rooms/22013644,$120.00,41.14521999999999,-8.614268
2651,60322,https://www.airbnb.com/rooms/22105384,$65.00,41.1488331,-8.586753999999999
1796,51445,https://www.airbnb.com/rooms/19728199,$35.00,41.1505075,-8.5945846
2504,58708,https://www.airbnb.com/rooms/21528978,$44.00,41.1496794,-8.5888996
1811,51705,https://www.airbnb.com/rooms/17295494,$45.00,41.164150299999996,-8.672070399999999
3029,65368,https://www.airbnb.com/rooms/22159602,$30.00,,
2612,59930,https://www.airbnb.com/rooms/22164998,$150.00,41.1430979,-8.6145978
2371,57192,https://www.airbnb.com/rooms/21623944,$40.00,41.171384,-8.6576121
2614,59933,https://www.airbnb.com/rooms/22165122,$65.00,41.1430979,-8.6145978
2610,59928,https://www.airbnb.com/rooms/22164914,$65.00,41.1430979,-8.6145978
1490,48331,https://www.airbnb.com/rooms/21738745,$35.00,41.159806700000004,-8.625101299999999
2587,59713,https://www.airbnb.com/rooms/21876795,$83.00,41.148180700000005,-8.6136339
1408,46495,https://www.airbnb.com/rooms/19084329,$66.00,41.1519033,-8.6082127
1529,48535,https://www.airbnb.com/rooms/21251583,$45.00,41.1604776,-8.6007198
4563,87313,https://www.airbnb.com/rooms/22198732,$40.00,41.1511804,-8.607488199999999
2567,59380,https://www.airbnb.com/rooms/21948032,$100.00,41.1460555,-8.610070499999999
2606,59898,https://www.airbnb.com/rooms/22220055,$40.00,41.1476716,-8.601765799999999
2530,58985,https://www.airbnb.com/rooms/21688293,$100.00,41.156164600000004,-8.6101375
2949,64505,https://www.airbnb.com/rooms/15319878,$50.00,41.1479036,-8.630806600000001
2726,61270,https://www.airbnb.com/rooms/22395536,$39.00,41.143488700000006,-8.5968862
2487,58567,https://www.airbnb.com/rooms/21539685,$60.00,41.152787100000005,-8.6080323
2391,57331,https://www.airbnb.com/rooms/21322346,$65.00,41.1510639,-8.604280300000001
2545,59214,https://www.airbnb.com/rooms/21711468,$100.00,41.1541533,-8.6118766
3045,65577,https://www.airbnb.com/rooms/21188811,$40.00,41.1496999,-8.615869199999999
4348,84178,https://www.airbnb.com/rooms/21712413,$100.00,41.148794,-8.601213999999999
2678,60599,https://www.airbnb.com/rooms/22453272,$80.00,41.1419595,-8.616918799999999
2553,59241,https://www.airbnb.com/rooms/21695957,$40.00,41.1483446,-8.6254315
2582,59670,https://www.airbnb.com/rooms/21907458,$40.00,41.1450448,-8.614473
2390,57329,https://www.airbnb.com/rooms/21392901,$65.00,41.1510639,-8.604280300000001
2652,60326,https://www.airbnb.com/rooms/21991062,$80.00,41.1563605,-8.6098939
2576,59589,https://www.airbnb.com/rooms/22072295,$55.00,41.14537139999999,-8.6055985
2666,60542,https://www.airbnb.com/rooms/22199192,$59.00,41.1496999,-8.615869199999999
2708,60917,https://www.airbnb.com/rooms/22374646,$120.00,41.141121999999996,-8.6140977
2446,57925,https://www.airbnb.com/rooms/22226512,$100.00,41.1501098,-8.601248499999999
2684,60669,https://www.airbnb.com/rooms/22218800,$68.00,41.150366399999996,-8.6148045
2724,61194,https://www.airbnb.com/rooms/22365686,$93.00,41.1418118,-8.608208300000001
3136,66676,https://www.airbnb.com/rooms/21344674,$36.00,41.1478531,-8.620444899999999
2590,59781,https://www.airbnb.com/rooms/21654288,$100.00,41.1478073,-8.6042936
2773,61838,https://www.airbnb.com/rooms/22305760,$50.00,41.146100700000005,-8.596945999999999
2718,61074,https://www.airbnb.com/rooms/22385398,$90.00,41.146862799999994,-8.6023523
2607,59912,https://www.airbnb.com/rooms/21764351,$45.00,41.1476876,-8.6152924
4409,84831,https://www.airbnb.com/rooms/21467951,$35.00,41.1641675,-8.632351199999999
572,308231,https://www.airbnb.com/rooms/22313723,$40.00,,
2370,57185,https://www.airbnb.com/rooms/22185504,$52.00,41.1526739,-8.611550999999999
2593,59810,https://www.airbnb.com/rooms/21866284,$50.00,41.1472117,-8.6023407
2693,60699,https://www.airbnb.com/rooms/22230865,$33.00,41.1547679,-8.609148800000002
2655,60414,https://www.airbnb.com/rooms/22237078,$50.00,41.1589518,-8.6085835
3025,65287,https://www.airbnb.com/rooms/21876162,$120.00,41.1483846,-8.6137424
2574,59542,https://www.airbnb.com/rooms/21792800,$95.00,41.150079299999994,-8.6132222
2705,60914,https://www.airbnb.com/rooms/21747812,$80.00,41.150412100000004,-8.605643400000002
2683,60618,https://www.airbnb.com/rooms/22374395,$120.00,41.143537200000004,-8.6129626
2754,61600,https://www.airbnb.com/rooms/22389313,$74.00,41.1686752,-8.687472900000001
2568,59425,https://www.airbnb.com/rooms/22013467,$60.00,41.1563059,-8.61008
2732,61439,https://www.airbnb.com/rooms/22403431,$120.00,41.146862799999994,-8.6023523
