,REGISTO,LATITUDE,LONGITUDE,bigOwner
1261,44469,41.1689355,-8.664767399999999,True
1262,44488,41.1411545,-8.6122094,False
1263,44504,41.15110869999999,-8.615241700000002,False
1264,44547,41.15925220000001,-8.6436454,True
1265,44557,41.15925220000001,-8.6436454,True
1266,44560,41.15925220000001,-8.6436454,True
1267,44611,,,False
1268,44613,41.14894520000001,-8.6039795,False
1269,44727,41.15046,-8.6071107,True
1270,44804,41.14426830000001,-8.6052219,True
1271,44817,41.1486895,-8.607387800000001,True
1272,44817,41.1486895,-8.607387800000001,True
1273,44856,41.1411851,-8.6168506,True
1274,44859,41.1595365,-8.6037612,False
1275,44879,41.14818070000001,-8.6136339,True
1276,44879,41.14818070000001,-8.6136339,True
1277,44886,41.14818070000001,-8.6136339,True
1278,44927,41.1487167,-8.607469799999999,True
1279,44927,41.1487167,-8.607469799999999,True
1280,44934,41.145931,-8.620293400000001,True
1281,44936,41.1485339,-8.6075535,True
1282,44940,41.1487167,-8.607469799999999,True
1283,44950,41.1487167,-8.607469799999999,True
1284,44958,41.1485339,-8.6075535,True
1285,44960,,,True
1286,44960,,,True
1287,44960,,,True
1288,44960,,,True
1289,44960,,,True
1290,44960,,,True
1291,44976,41.16137519999999,-8.6038631,False
1292,44984,41.1513394,-8.611985299999999,True
1293,44984,41.1513394,-8.611985299999999,True
1294,44984,41.1513394,-8.611985299999999,True
1295,44984,41.1513394,-8.611985299999999,True
1296,44984,41.1513394,-8.611985299999999,True
1297,44984,41.1513394,-8.611985299999999,True
1298,45041,41.14404570000001,-8.5966603,True
1299,45050,41.1534758,-8.618580499999998,False
1300,45069,41.1522793,-8.6163362,True
1301,45080,41.14150720000001,-8.6144062,True
1302,45103,41.155255,-8.608858999999999,True
1303,45120,41.166488,-8.6330551,False
1304,45144,41.14280220000001,-8.6156115,True
1305,45145,41.1613555,-8.5993449,False
1306,45146,41.14523270000001,-8.611495199999998,False
1307,45158,41.14521999999999,-8.614268,True
1308,45162,41.1444424,-8.621849899999999,False
1309,45165,41.1525831,-8.611443199999998,True
1310,45176,41.14437840000001,-8.6127041,True
1311,45183,41.145248,-8.610412199999999,False
1312,45224,41.1482401,-8.601376799999999,False
1313,45228,,,True
1314,45318,41.14389620000001,-8.5866103,False
1315,45353,41.1668719,-8.6367063,True
1316,45353,41.1668719,-8.6367063,True
1317,45353,41.1668719,-8.6367063,True
1318,45368,41.1668777,-8.636658099999998,True
1319,45368,41.1668777,-8.636658099999998,True
1320,45385,41.1499915,-8.6063744,False
1321,4541,41.1509013,-8.6045882,True
1322,4541,41.1509013,-8.6045882,True
1323,4541,41.1509013,-8.6045882,True
1324,45417,41.1650839,-8.6006185,False
1325,45482,41.1532855,-8.60723,False
1326,45491,41.1477206,-8.588927199999999,True
1327,45532,41.1579438,-8.629105299999999,True
1328,45532,41.1579438,-8.629105299999999,True
1329,45535,41.14521999999999,-8.614268,True
1330,45553,41.1606083,-8.624775099999999,False
1331,45597,41.154345,-8.6004916,True
1332,45597,41.154345,-8.6004916,True
1333,455988,,,False
1334,45604,41.14100379999999,-8.610999900000001,True
1335,45609,41.156291,-8.609328099999999,False
1336,45615,41.1429413,-8.609694500000002,True
1337,45615,41.1429413,-8.609694500000002,True
1338,45618,41.1543485,-8.647540099999999,True
1339,45618,41.1543485,-8.647540099999999,True
1340,45629,41.1616557,-8.6048052,False
1341,45637,41.142747,-8.6144508,True
1342,45660,41.1527962,-8.610180999999999,True
1343,45664,41.1527962,-8.610180999999999,True
1344,45667,41.1527962,-8.610180999999999,True
1345,4567,,,False
1346,45678,,,True
1347,45705,41.14969199999999,-8.671915799999999,False
1348,45717,41.1434104,-8.6180922,True
1349,45726,41.14403220000001,-8.6121676,True
1350,4573,41.1497021,-8.6743545,True
1351,45783,41.150088200000006,-8.606837800000001,True
1352,45786,41.1482134,-8.6076666,True
1353,45802,41.1347796,-8.633046499999999,True
1354,45802,41.1347796,-8.633046499999999,True
1355,45802,41.1347796,-8.633046499999999,True
1356,45802,41.1347796,-8.633046499999999,True
1357,45802,41.1347796,-8.633046499999999,True
1358,45802,41.1347796,-8.633046499999999,True
1359,45802,41.1347796,-8.633046499999999,True
1360,45802,41.1347796,-8.633046499999999,True
1361,45827,41.160501,-8.6364547,True
1362,45827,41.160501,-8.6364547,True
1363,45827,41.160501,-8.6364547,True
1364,45827,41.160501,-8.6364547,True
1365,45827,41.160501,-8.6364547,True
1366,45827,41.160501,-8.6364547,True
1367,45842,41.1483671,-8.6029669,True
1368,45860,41.156881,-8.622350599999999,False
1369,45862,41.1574603,-8.652244,False
1370,45863,41.1433435,-8.611482400000002,True
1371,45863,41.1433435,-8.611482400000002,True
1372,45909,,,False
1373,45922,41.1582432,-8.650615199999999,False
1374,45939,41.1552175,-8.626192099999999,False
1375,45951,41.1522793,-8.6163362,False
1376,45963,41.16730870000001,-8.6066155,True
1377,45971,41.1589518,-8.6085835,False
1378,45999,41.15963720000001,-8.6172165,False
1379,46049,41.1645504,-8.618440300000001,False
1380,46052,,,True
1381,46064,41.148794,-8.601213999999999,False
1382,46072,41.149639,-8.6646895,True
1383,46074,,,True
1384,46091,41.165956,-8.611994000000001,False
1385,46094,41.1602573,-8.6054704,True
1386,46116,41.1477753,-8.603875599999999,True
1387,46125,,,True
1388,46191,41.15511220000001,-8.613374799999999,False
1389,46216,41.1474223,-8.6028248,True
1390,46218,41.1474223,-8.6028248,True
1391,46219,41.1474223,-8.6028248,False
1392,46220,41.1474223,-8.6028248,False
1393,46221,41.1461396,-8.6056721,False
1394,462248,,,True
1395,46228,41.1477829,-8.6038867,True
1396,46284,41.1588876,-8.610058500000001,True
1397,46292,41.1475328,-8.603297099999999,True
1398,46343,41.157731,-8.609126999999999,True
1399,46361,41.148794,-8.601213999999999,False
1400,46382,41.157108,-8.630624000000001,True
1401,46385,41.1474134,-8.6147276,True
1402,46388,41.1579438,-8.629105299999999,True
1403,46419,41.14521999999999,-8.614268,True
1404,46426,41.15982929999999,-8.583620800000002,True
1405,46428,41.1599673,-8.637917100000001,False
1406,46443,41.1581418,-8.604533400000001,True
1407,46478,41.1482134,-8.6076666,True
1408,46495,41.1519033,-8.6082127,False
1409,46508,41.1566727,-8.6177495,False
1410,46513,41.1497201,-8.602055499999999,True
1411,46515,41.1624702,-8.655922799999999,True
1412,46515,41.1624702,-8.655922799999999,True
1413,46521,41.1497201,-8.602055499999999,True
1414,46525,41.1452542,-8.611888699999998,False
1415,46546,,,True
1416,46574,41.1453984,-8.6134716,True
1417,46591,41.1428196,-8.604915499999999,True
1418,46623,41.1533655,-8.6307998,True
1419,46642,41.1429515,-8.6137181,True
1420,46725,,,False
1421,46802,41.15457410000001,-8.6305493,True
1422,46812,41.16149520000001,-8.604688699999999,False
1423,46813,41.147491,-8.612812400000001,True
1424,46829,41.1503326,-8.614510300000001,True
1425,46829,41.1503326,-8.614510300000001,True
1426,46830,41.147491,-8.612812400000001,True
1427,46838,41.1620213,-8.6185016,False
1428,46847,41.1468616,-8.602746,True
1429,46848,41.1461779,-8.606639099999999,True
1430,46866,41.1504015,-8.6086773,True
1431,46896,41.1527161,-8.622321000000001,False
1432,46909,41.1468616,-8.602746,True
1433,46913,41.1457693,-8.600028199999999,True
1434,46920,41.1457693,-8.600028199999999,True
1435,46944,41.15280720000001,-8.630481600000001,False
1436,46964,41.151373,-8.625498499999999,False
1437,47006,41.1422791,-8.6146502,True
1438,47019,41.1537075,-8.6073962,True
1439,47042,41.1530261,-8.604694499999999,True
1440,47104,41.149639,-8.6646895,False
1441,47108,41.14786,-8.60449,False
1442,47122,41.15224600000001,-8.610885000000001,False
1443,47132,41.1594212,-8.6126452,True
1444,47132,41.1594212,-8.6126452,True
1445,47137,,,True
1446,47215,41.1488162,-8.601509499999999,False
1447,47230,,,False
1448,47232,41.1621352,-8.619504800000001,True
1449,47233,,,True
1450,47234,41.1621352,-8.619504800000001,True
1451,47297,41.1486645,-8.6130026,False
1452,47336,41.1611607,-8.599372599999999,False
1453,47343,41.148318,-8.658945,False
1454,47348,41.1680623,-8.610276800000001,True
1455,47348,41.1680623,-8.610276800000001,True
1456,47348,41.1680623,-8.610276800000001,True
1457,47348,41.1680623,-8.610276800000001,True
1458,47348,41.1680623,-8.610276800000001,True
1459,47348,41.1680623,-8.610276800000001,True
1460,47348,41.1680623,-8.610276800000001,True
1461,47350,41.15151710000001,-8.628511399999999,False
1462,47362,41.1422471,-8.613807399999999,True
1463,47382,41.158276,-8.602687399999999,True
1464,47387,41.158276,-8.602687399999999,True
1465,47401,41.153064,-8.604869299999999,False
1466,47402,41.158276,-8.602687399999999,True
1467,47429,41.1483446,-8.6254315,True
1468,47438,41.15983,-8.608718399999999,True
1469,47509,41.1561007,-8.623010800000001,True
1470,48199,,,True
1471,48199,,,True
1472,4826,41.14626679999999,-8.594391800000002,True
1473,48300,41.1546506,-8.615438099999999,True
1474,48301,41.15275159999999,-8.6145543,False
1475,48302,,,True
1476,48303,41.1462487,-8.6080221,True
1477,48304,,,True
1478,48305,41.1447464,-8.604761400000001,False
1479,48311,41.1462487,-8.6080221,True
1480,48313,41.149266,-8.6436663,False
1481,48315,41.154296,-8.611871899999999,True
1482,48316,41.1522631,-8.6256965,True
1483,48317,41.1465459,-8.604957699999998,False
1484,48318,41.1594149,-8.5909295,False
1485,48320,41.1579438,-8.629105299999999,False
1486,48324,41.1500995,-8.6121368,True
1487,48329,41.1623994,-8.620794499999999,True
1488,4833,41.14626679999999,-8.594391800000002,True
1489,48330,41.1462049,-8.605356800000001,True
1490,48331,41.1598067,-8.625101299999999,True
1491,48335,41.14487099999999,-8.597934,False
1492,48354,41.145047,-8.6117641,False
1493,48355,41.1503886,-8.61329,True
1494,48361,41.1503886,-8.61329,True
1495,48362,41.15605619999999,-8.613394,False
1496,48369,41.14426830000001,-8.6052219,True
1497,48369,41.14426830000001,-8.6052219,True
1498,48370,41.1483671,-8.6029669,True
1499,48373,41.1466128,-8.595903100000001,True
1500,48376,41.1481562,-8.6205094,False
1501,48378,41.1443002,-8.602687099999999,False
1502,48381,41.15466079999999,-8.609150699999999,True
1503,48382,41.15466079999999,-8.609150699999999,True
1504,48383,41.15067379999999,-8.606749299999999,False
1505,48384,41.14387960000001,-8.6114021,True
1506,48387,41.1589518,-8.6085835,False
1507,48388,41.14387960000001,-8.6114021,True
1508,48392,,,True
1509,48394,41.1633065,-8.6229233,False
1510,48396,41.14227650000001,-8.615165300000001,True
1511,48398,41.14137720000001,-8.615672499999999,True
1512,48400,41.14137720000001,-8.615672499999999,True
1513,48401,41.1438268,-8.609441499999999,False
1514,48465,,,False
1515,48504,41.1491936,-8.606582300000001,True
1516,48505,41.157131,-8.602122999999999,True
1517,48510,41.15726670000001,-8.6141074,False
1518,48513,41.150596,-8.609009,False
1519,48517,41.1663596,-8.597550300000002,False
1520,48518,41.150596,-8.609009,False
1521,48519,41.15550560000001,-8.627579899999999,True
1522,48523,,,True
1523,48524,,,True
1524,48525,41.1501314,-8.6120396,True
1525,48529,41.1461779,-8.606639099999999,True
1526,48529,41.1461779,-8.606639099999999,True
1527,48529,41.1461779,-8.606639099999999,True
1528,48531,41.1650157,-8.641631799999999,False
1529,48535,41.1604776,-8.6007198,False
1530,485358,,,True
1531,48536,41.1510966,-8.601557099999999,False
1532,48537,41.15461,-8.618805499999999,False
1533,48539,41.1526693,-8.603860699999998,True
1534,48539,41.1526693,-8.603860699999998,True
1535,48634,41.1517045,-8.6061554,True
1536,48636,41.1501314,-8.6120396,False
1537,48639,,,True
1538,48645,,,False
1539,48648,41.1537483,-8.5994771,False
1540,48651,41.1522631,-8.6256965,False
1541,48652,,,True
1542,48653,,,True
1543,48655,41.1512249,-8.6119898,True
1544,48658,41.1461779,-8.606639099999999,True
1545,48658,41.1461779,-8.606639099999999,True
1546,48663,41.1439744,-8.6211409,False
1547,48666,41.1471308,-8.584865299999999,False
1548,48667,41.1475598,-8.6007337,False
1549,48670,41.1522793,-8.6163362,True
1550,48798,41.174544,-8.606411300000001,False
1551,48805,41.1744768,-8.606574499999999,True
1552,48817,41.150088200000006,-8.606837800000001,True
1553,48872,41.14977620000001,-8.6074716,True
1554,48892,41.1500314,-8.604109,True
1555,48902,,,False
1556,48911,41.1565085,-8.6003394,False
1557,48925,41.1504001,-8.606900699999999,False
1558,48962,,,False
1559,48973,41.1434282,-8.6159847,True
1560,48990,,,True
1561,48996,41.1480584,-8.607774599999999,True
1562,49009,41.1495404,-8.652814900000001,False
1563,49019,41.1477829,-8.6038867,False
1564,49032,41.1565646,-8.6211892,True
1565,49052,41.1496999,-8.615869199999999,False
1566,4910,41.1429945,-8.6167877,True
1567,49106,41.14462,-8.598429300000001,True
1568,49146,41.1550652,-8.6028971,True
1569,4916,41.1429945,-8.6167877,True
1570,49167,41.169456,-8.6005991,False
1571,49168,41.1600617,-8.613307699999998,False
1572,49177,41.1452233,-8.5982247,False
1573,49198,41.1502497,-8.6603239,True
1574,49198,41.1502497,-8.6603239,True
1575,49198,41.1502497,-8.6603239,True
1576,49241,41.1556435,-8.619375,True
1577,4925,41.1429945,-8.6167877,True
1578,49280,41.16618560000001,-8.5926771,False
1579,49293,41.153698,-8.6095051,True
1580,49293,41.153698,-8.6095051,True
1581,49299,41.14447,-8.613014999999999,True
1582,49311,41.15151710000001,-8.628511399999999,False
1583,49359,41.1500286,-8.605796400000001,False
1584,49368,41.14676179999999,-8.5908635,True
1585,49371,41.1524664,-8.646879400000001,True
1586,49376,41.14676179999999,-8.5908635,True
1587,49380,41.14676179999999,-8.5908635,True
1588,49402,41.1491773,-8.609073799999999,False
1589,49420,41.1524068,-8.6194601,True
1590,49426,41.142642,-8.614657000000001,True
1591,49428,41.142642,-8.614657000000001,True
1592,49433,41.142642,-8.614657000000001,True
1593,49439,41.142642,-8.614657000000001,True
1594,49440,41.143159,-8.617912400000002,True
1595,49456,41.142642,-8.614657000000001,True
1596,49461,,,True
1597,49461,,,True
1598,49461,,,True
1599,49461,,,True
1600,49461,,,True
1601,49461,,,True
1602,49461,,,True
1603,49465,,,True
1604,49478,41.1461779,-8.606639099999999,False
1605,49492,41.142642,-8.614657000000001,True
1606,49513,41.1536772,-8.6085884,False
1607,49513,41.1536772,-8.6085884,False
1608,49522,41.1516162,-8.604325900000001,False
1609,49548,41.1492305,-8.603378999999999,True
1610,49559,41.157721,-8.609456699999999,True
1611,49561,41.1524615,-8.604674300000001,True
1612,49564,41.14329619999999,-8.586885800000001,True
1613,49569,41.1424881,-8.6155615,False
1614,49572,41.160348600000006,-8.5906001,False
1615,49594,41.151008,-8.676640599999999,False
1616,49595,41.14892529999999,-8.606196800000001,True
1617,49616,41.1564848,-8.609862,True
1618,49637,,,True
1619,49637,,,True
1620,49639,41.1442075,-8.6040452,False
1621,49676,41.1476503,-8.601331199999999,True
1622,49683,41.15335899999999,-8.6027015,True
1623,49685,,,True
1624,49685,,,True
1625,49685,,,True
1626,49685,,,True
1627,49717,41.1492305,-8.603378999999999,True
1628,49729,41.1490366,-8.6565899,True
1629,49738,41.1475328,-8.603297099999999,False
1630,49767,41.1577879,-8.623470900000001,False
1631,49780,41.17167300000001,-8.626308,False
1632,49788,41.1522631,-8.6256965,True
1633,49794,41.1498494,-8.6130347,False
1634,49832,41.1476503,-8.601331199999999,True
1635,49833,41.1443729,-8.6173241,False
1636,49838,,,True
1637,49838,,,True
1638,49892,41.1491671,-8.6119875,False
1639,49901,,,False
1640,49907,41.1464851,-8.6047688,True
1641,49909,41.143289,-8.6065817,False
1642,49937,41.1487549,-8.620420900000001,True
1643,49943,41.1425794,-8.613294999999999,True
1644,49946,41.1425794,-8.613294999999999,True
1645,49949,41.1521193,-8.6102065,True
1646,49949,41.1521193,-8.6102065,True
1647,49949,41.1521193,-8.6102065,True
1648,49949,41.1521193,-8.6102065,True
1649,49969,41.144215,-8.6130126,False
1650,49970,,,True
1651,49981,41.152121,-8.6064707,False
1652,49989,41.1481282,-8.620503900000001,True
1653,49994,41.156324,-8.6091164,False
1654,50045,41.1483881,-8.609692299999999,True
1655,50045,41.1483881,-8.609692299999999,True
1656,50052,41.14395089999999,-8.612498599999999,False
1657,50067,41.1519775,-8.5974165,True
1658,50073,41.157131,-8.602122999999999,True
1659,50076,41.20412520000001,-8.572207299999999,True
1660,50097,41.1490489,-8.609045499999999,True
1661,50097,41.1490489,-8.609045499999999,True
1662,50097,41.1490489,-8.609045499999999,True
1663,50106,41.1537051,-8.611102299999999,False
1664,50112,41.1445308,-8.6215005,False
1665,5013,41.145316,-8.613282,True
1666,50140,41.14523270000001,-8.611495199999998,False
1667,50142,41.1461779,-8.606639099999999,True
1668,50143,41.1438268,-8.609441499999999,False
1669,50148,41.1507398,-8.601423599999999,False
1670,5015,41.1611277,-8.6248694,True
1671,50155,41.1589162,-8.610839799999999,True
1672,50156,41.16064129999999,-8.6004664,True
1673,50158,41.1656972,-8.6411435,True
1674,5018,41.1609113,-8.6247814,True
1675,50194,41.1616998,-8.622971399999999,False
1676,50200,41.1495991,-8.588616,True
1677,50264,41.164038700000006,-8.60117,True
1678,50322,41.15910239999999,-8.5889002,True
1679,50323,41.1511059,-8.6014839,True
1680,50324,41.1660958,-8.569094300000001,True
1681,50332,41.1536753,-8.608564,True
1682,50335,41.1429268,-8.619732800000001,True
1683,50338,41.1429268,-8.619732800000001,True
1684,50345,41.1422899,-8.6084135,True
1685,50345,41.1422899,-8.6084135,True
1686,50345,41.1422899,-8.6084135,True
1687,50345,41.1422899,-8.6084135,True
1688,50345,41.1422899,-8.6084135,True
1689,50351,41.14521999999999,-8.614268,True
1690,50418,41.1507398,-8.601423599999999,True
1691,50422,41.14938009999999,-8.622366,True
1692,50438,41.1431526,-8.619864300000001,True
1693,50440,41.1481282,-8.620503900000001,True
1694,50442,41.1436162,-8.6141041,False
1695,50446,41.1429268,-8.619732800000001,True
1696,50454,41.1429268,-8.619732800000001,True
1697,50470,41.15046,-8.6071107,True
1698,50506,41.15605619999999,-8.613394,False
1699,50507,41.1533385,-8.612059599999998,True
1700,50510,41.1461072,-8.596761099999998,False
1701,50513,41.1567375,-8.6100655,True
1702,50527,41.1507342,-8.6141267,True
1703,50527,41.1507342,-8.6141267,True
1704,50527,41.1507342,-8.6141267,True
1705,50527,41.1507342,-8.6141267,True
1706,50527,41.1507342,-8.6141267,True
1707,50527,41.1507342,-8.6141267,True
1708,50533,41.14329619999999,-8.586885800000001,False
1709,50539,41.1509078,-8.622456199999998,True
1710,50539,41.1509078,-8.622456199999998,True
1711,50539,41.1509078,-8.622456199999998,True
1712,50539,41.1509078,-8.622456199999998,True
1713,50542,41.1429268,-8.619732800000001,True
1714,50543,41.1430466,-8.6185636,False
1715,50551,41.1469669,-8.5940718,True
1716,50551,41.1469669,-8.5940718,True
1717,5056,41.15133230000001,-8.5973881,False
1718,50564,41.1496999,-8.615869199999999,True
1719,50596,41.14521999999999,-8.614268,False
1720,50601,41.1461779,-8.606639099999999,False
1721,50606,41.1519033,-8.6082127,False
1722,50639,41.1496999,-8.615869199999999,True
1723,50642,41.1496999,-8.615869199999999,True
1724,50650,41.1349389,-8.6007148,False
1725,50658,41.1693615,-8.623725499999999,False
1726,50663,,,False
1727,50664,41.1522793,-8.6163362,False
1728,50718,41.1510487,-8.593003300000001,False
1729,50727,,,True
1730,50737,41.16739339999999,-8.611803199999999,True
1731,50739,41.1511059,-8.6014839,False
1732,507537,,,True
1733,50791,41.1429515,-8.6137181,False
1734,50795,41.15128319999999,-8.669447,False
1735,50796,,,False
1736,50800,41.1507398,-8.601423599999999,True
1737,50805,41.1443002,-8.602687099999999,True
1738,50814,41.15785,-8.6006571,False
1739,50816,41.1475519,-8.614096199999999,True
1740,50819,41.142546,-8.6146595,True
1741,50831,41.1522793,-8.6163362,True
1742,50842,41.155861,-8.5948288,True
1743,50854,41.15046,-8.6071107,True
1744,50860,41.1523134,-8.610974299999999,False
1745,50887,41.14521999999999,-8.614268,True
1746,50888,41.14489320000001,-8.6047052,False
1747,50892,41.1538125,-8.675949000000001,True
1748,50893,41.1538125,-8.675949000000001,True
1749,50894,41.1538125,-8.675949000000001,True
1750,50895,41.1538125,-8.675949000000001,True
1751,509067786,,,True
1752,509067786,,,True
1753,509067786,,,True
1754,509067786,,,True
1755,509067786,,,True
1756,509067786,,,True
1757,509067786,,,True
1758,509067786,,,True
1759,509067786,,,True
1760,509067786,,,True
1761,509067786,,,True
1762,509067786,,,True
1763,509067786,,,True
1764,509067786,,,True
1765,50930,41.145388,-8.6119734,False
1766,50944,41.1440575,-8.597468500000002,True
1767,50944,41.1440575,-8.597468500000002,True
1768,50944,41.1440575,-8.597468500000002,True
1769,50968,41.1500995,-8.6121368,False
1770,50983,41.142546,-8.6146595,True
1771,50990,41.142546,-8.6146595,True
1772,50991,41.1464416,-8.6003211,True
1773,50995,41.142546,-8.6146595,True
1774,50998,41.142546,-8.6146595,True
1775,51006,41.1603964,-8.600517,True
1776,51006,41.1603964,-8.600517,True
1777,51006,41.1603964,-8.600517,True
1778,51006,41.1603964,-8.600517,True
1779,51031,41.142546,-8.6146595,True
1780,51034,41.142546,-8.6146595,True
1781,51038,41.142546,-8.6146595,True
1782,51044,41.1432339,-8.602119499999999,False
1783,5105,41.1440865,-8.611451299999999,False
1784,51059,,,False
1785,51081,41.1472201,-8.612078,True
1786,51082,41.1685655,-8.6205604,False
1787,51105,41.1564714,-8.620032,True
1788,51142,41.16108610000001,-8.609881399999999,True
1789,5116,41.1412523,-8.6173113,True
1790,51169,41.1504162,-8.608279999999999,True
1791,51210,41.16339900000001,-8.6139415,False
1792,51218,,,True
1793,51238,,,True
1794,51422,41.1588192,-8.6201297,False
1795,51433,41.1671732,-8.607938299999999,False
1796,51445,41.1505075,-8.5945846,False
1797,51492,41.142546,-8.6146595,True
1798,51518,41.154296,-8.611871899999999,True
1799,51522,41.1498079,-8.6756411,False
1800,51544,41.1502805,-8.6069558,True
1801,51550,41.1502805,-8.6069558,True
1802,51557,41.1624969,-8.608783599999999,False
1803,51566,41.153064,-8.604869299999999,True
1804,51570,41.148318,-8.658945,True
1805,51570,41.148318,-8.658945,True
1806,51570,41.148318,-8.658945,True
1807,51602,41.1458249,-8.5986744,False
1808,51619,41.14521999999999,-8.614268,True
1809,51625,41.1496999,-8.615869199999999,True
1810,51629,41.1456657,-8.610530599999999,False
1811,51705,41.1641503,-8.672070399999999,True
1812,51743,41.148624100000006,-8.6142679,True
1813,51755,41.1785299,-8.586952199999999,True
1814,51791,41.1513544,-8.6391828,False
1815,51795,41.1561765,-8.605031,False
1816,51832,41.1482688,-8.6440541,False
1817,51871,41.1543226,-8.599627499999999,True
1818,51871,41.1543226,-8.599627499999999,True
1819,51871,41.1543226,-8.599627499999999,True
1820,51900,,,False
1821,51963,41.1625814,-8.618026799999999,False
1822,51975,41.1496138,-8.621481900000001,True
1823,51986,41.1509716,-8.5907263,False
1824,5200,41.140457,-8.614856999999999,True
1825,52042,41.1589518,-8.6085835,False
1826,52061,41.15466079999999,-8.609150699999999,True
1827,52068,41.15466079999999,-8.609150699999999,True
1828,52074,41.1545893,-8.604801,False
1829,5210,41.1467088,-8.620449299999999,False
1830,52142,41.1496866,-8.6201525,True
1831,52165,41.1605586,-8.6266602,False
1832,5218,41.1507398,-8.601423599999999,False
1833,52187,41.1512758,-8.613917299999999,True
1834,52195,41.1519033,-8.6082127,False
1835,52228,41.1461779,-8.606639099999999,True
1836,5224,41.1526843,-8.6173773,False
1837,52254,41.1532309,-8.607977199999999,True
1838,5227,41.1522793,-8.6163362,True
1839,52279,41.1501119,-8.6055957,True
1840,52287,41.1541073,-8.602390999999999,True
1841,52288,41.1541073,-8.602390999999999,True
1842,52292,41.14521999999999,-8.614268,False
1843,52314,41.1417864,-8.6167111,True
1844,52344,41.14712539999999,-8.659812400000002,False
1845,52345,,,False
1846,52367,41.1512758,-8.613917299999999,True
1847,52386,41.1549633,-8.604608899999999,False
1848,52435,,,True
1849,52457,41.14521999999999,-8.614268,True
1850,52479,41.15466079999999,-8.609150699999999,True
1851,52491,41.1577879,-8.623470900000001,True
1852,52505,41.1432634,-8.6028717,True
1853,5253,41.1502805,-8.6069558,True
1854,52555,41.1476503,-8.601331199999999,True
1855,52556,41.1476503,-8.601331199999999,True
1856,52565,41.1476503,-8.601331199999999,True
1857,52570,41.1499572,-8.613181800000001,True
1858,52599,41.1467299,-8.6173133,True
1859,52599,41.1467299,-8.6173133,True
1860,52603,41.1603651,-8.623194900000001,False
1861,52604,41.1508088,-8.612017800000002,True
1862,52607,41.1494937,-8.612053300000001,True
1863,52607,41.1494937,-8.612053300000001,True
1864,52607,41.1494937,-8.612053300000001,True
1865,52608,41.1467009,-8.5924058,True
1866,52608,41.1467009,-8.5924058,True
1867,52608,41.1467009,-8.5924058,True
1868,52609,41.1506342,-8.613842,True
1869,52609,41.1506342,-8.613842,True
1870,52609,41.1506342,-8.613842,True
1871,52621,41.14859939999999,-8.603957399999999,False
1872,52647,,,False
1873,52657,41.1598095,-8.603941800000001,False
1874,52700,41.1513831,-8.6720206,True
1875,527002017,,,True
1876,527002017,,,True
1877,52730,41.1447464,-8.604761400000001,True
1878,52731,41.1447464,-8.604761400000001,True
1879,52733,41.1624702,-8.655922799999999,False
1880,52783,41.1485312,-8.627177500000002,True
1881,52787,41.1477428,-8.628309800000002,True
1882,52787,41.1477428,-8.628309800000002,True
1883,52788,41.1485312,-8.627177500000002,True
1884,52791,41.1507398,-8.601423599999999,True
1885,52798,41.1473989,-8.6310897,False
1886,52831,41.14533820000001,-8.6047151,False
1887,52832,41.1422651,-8.6075654,False
1888,52834,41.149522,-8.6044608,True
1889,52834,41.149522,-8.6044608,True
1890,52834,41.149522,-8.6044608,True
1891,52834,41.149522,-8.6044608,True
1892,52834,41.149522,-8.6044608,True
1893,52853,41.155581700000006,-8.6203746,False
1894,52863,41.1527603,-8.618275800000001,True
1895,52863,41.1527603,-8.618275800000001,True
1896,52876,41.2071558,-8.5982196,True
1897,52876,41.2071558,-8.5982196,True
1898,52876,41.2071558,-8.5982196,True
1899,52876,41.2071558,-8.5982196,True
1900,52876,41.2071558,-8.5982196,True
1901,52876,41.2071558,-8.5982196,True
1902,52894,41.1606329,-8.6327064,True
1903,528996,,,True
1904,52900,41.1496999,-8.615869199999999,False
1905,52918,41.1462487,-8.6080221,False
1906,52946,41.14396710000001,-8.612167,True
1907,52948,41.14396710000001,-8.612167,True
1908,52959,41.1512758,-8.613917299999999,True
1909,52961,41.1537091,-8.6113132,False
1910,52969,41.14644929999999,-8.631224399999999,True
1911,52974,41.14644929999999,-8.631224399999999,True
1912,52985,41.14521999999999,-8.614268,False
1913,53010,41.1656385,-8.635680299999999,False
1914,53035,,,False
1915,53038,41.153712,-8.610451,True
1916,53050,41.1553805,-8.599183400000001,True
1917,53076,41.1468616,-8.602746,False
1918,53098,41.15466079999999,-8.609150699999999,False
1919,53105,41.15151710000001,-8.628511399999999,False
1920,53112,41.1459856,-8.583969900000001,False
1921,53129,41.14521999999999,-8.614268,False
1922,531557,,,True
1923,53164,41.1543669,-8.604804399999999,True
1924,5317,41.1502805,-8.6069558,True
1925,53172,41.1497353,-8.612884800000002,True
1926,53175,41.14521999999999,-8.614268,True
1927,53190,41.1474786,-8.614109299999999,True
1928,53193,41.1498444,-8.6131121,True
1929,53213,41.1475993,-8.6302176,True
1930,5323,41.149033,-8.6162377,True
1931,53242,41.1486787,-8.6158956,True
1932,53245,41.1486787,-8.6158956,True
1933,53247,41.1486787,-8.6158956,True
1934,53248,41.148439,-8.61554,True
1935,5327,41.1522793,-8.6163362,True
1936,53298,41.1503886,-8.61329,True
1937,5330,,,True
1938,53325,41.1469555,-8.596601699999999,False
1939,53333,41.1516162,-8.604325900000001,False
